controller,time_s,target_x_px,target_y_px,end_effector_x_px,end_effector_y_px,target_error_px,q_error_norm_rad,sliding_norm,tracking_lyapunov,augmented_lyapunov,clearance_px,reference_clearance_px,collision,saturated,q1,q2,q3,dq1,dq2,dq3,q_d1,q_d2,q_d3,dq_d1,dq_d2,dq_d3,dq_r1,dq_r2,dq_r3,ddq_r1,ddq_r2,ddq_r3,tau1,tau2,tau3,tau_raw1,tau_raw2,tau_raw3,inertia_hat1,inertia_hat2,inertia_hat3,damping_hat1,damping_hat2,damping_hat3,bias_hat1,bias_hat2,bias_hat3,mass_hat1,mass_hat2,mass_hat3,disturbance1,disturbance2,disturbance3
backstepping_simp,3.79,-45.95931819133355,16.428428608673308,-43.17295505543855,17.577256041210617,3.013905107136735,0.010988866931584337,0.037287709081107366,0.0007555642224786822,,1000000.0,1000000.0,0,0,1.9150814411096793,-3.088051276140822,-1.9033788651268313,0.4430652685000046,-0.501966292517388,0.0972028829836968,1.9148919336496366,-3.087631327218152,-1.9143580693905748,0.4445503313769512,-0.5160379854890786,0.2429496851408571,0.4445503313769512,-0.5160379854890786,0.2429496851408571,-0.23574136575568172,0.6174430291496114,-0.15261822449935958,-2.0358445809145245,0.7128029403788908,-0.574120330399747,-2.0358445809145245,0.7128029403788908,-0.574120330399747,0.13402738600712688,0.09637095763425763,0.008,,,,,,,1.0,0.7,0.6,0.0,0.0,0.0
backstepping_simp,3.8000000000000003,-46.35100126528225,16.21169427256208,-43.58296662749407,17.40960199572607,3.0161231190405764,0.009576525132142548,0.04392440679326594,0.0010105316728734322,,1000000.0,1000000.0,0,0,1.9194972698682449,-3.093045369922875,-1.9023742620727562,0.4406823199155027,-0.4965469372060908,0.10299639193038056,1.9193138628268303,-3.092729962770128,-1.9119438343616162,0.4421929177193944,-0.5098635551975825,0.2414235028958635,0.4421929177193944,-0.5098635551975825,0.2414235028958635,-0.23575412315196553,0.6193614761443644,-0.1501300302279407,-2.070459441563649,0.7117182735241001,-0.5741161785498445,-2.070459441563649,0.7117182735241001,-0.5741161785498445,0.13419800314523272,0.09641084577945055,0.008,,,,,,,1.0,0.7,0.6,0.0,0.0,0.0
backstepping_simp,3.81,-46.73747316144795,15.994165566675196,-43.98816921718098,17.238412525507382,3.017751260877056,0.00823611682079322,0.050221614974254696,0.0012950221154540181,,1000000.0,1000000.0,0,0,1.9238894366966788,-3.0979850915178746,-1.9013133000501397,0.43832686567009493,-0.4910969802350018,0.10847440073360518,1.923712216591709,-3.0977666621744895,-1.9095446123356803,0.43983537648787474,-0.5036699404361389,0.2399222025935841,0.43983537648787474,-0.5036699404361389,0.2399222025935841,-0.23569797008643478,0.6212811102869753,-0.14768415618167108,-2.104813885342304,0.710782244767727,-0.5741120787823115,-2.104813885342304,0.710782244767727,-0.5741120787823115,0.1343730616759378,0.09645298665957436,0.008,,,,,,,1.0,0.7,0.6,0.0,0.0,0.0
backstepping_simp,3.8200000000000003,-47.118714942785104,15.77585314987569,-44.38854946937606,17.063821106349323,3.018719094102282,0.006964398904032398,0.05618271921964202,0.00160250039550381,,1000000.0,1000000.0,0,0,1.9282581962092964,-3.1028701186423757,-1.9001990573214333,0.4359947995715311,-0.48561321890791903,0.11365249737489484,1.9280870005595787,-3.1027412334678224,-1.9071601587253626,0.4374783967870104,-0.49745712933326913,0.2384453610317674,0.4374783967870104,-0.49745712933326913,0.2384453610317674,-0.2355753987021758,0.6231994040824307,-0.1452795060168044,-2.1388992580720725,0.7099890298245011,-0.5741079187469803,-2.1388992580720725,0.7099890298245011,-0.5741079187469803,0.134552365309415,0.09649726033977717,0.008,,,,,,,1.0,0.7,0.6,0.0,0.0,0.0
backstepping_simp,3.83,-47.4947079285227,15.556767719428324,-44.78409045653618,16.885956111256604,3.0189714904930227,0.0057583407687018286,0.06181700436382105,0.0019272502584625822,,1000000.0,1000000.0,0,0,1.9326037645413354,-3.107700099595678,-1.8990344609376393,0.4336825307128006,-0.48009297106424675,0.11854533999132409,1.9324382269875784,-3.1076534848207467,-1.9047902330656465,0.43512264279998863,-0.4912251352924448,0.23699256597159934,0.43512264279998863,-0.4912251352924448,0.23699256597159934,-0.23538875048146335,0.6251139199226541,-0.14291487205108644,-2.172707421552275,0.7093334576826562,-0.5741035452103247,-2.172707421552275,0.7093334576826562,-0.5741035452103247,0.13473571447833643,0.09654355281570405,0.008,,,,,,,1.0,0.7,0.6,0.0,0.0,0.0
backstepping_simp,3.84,-47.865433695079645,15.33692001047536,-45.1747722079828,16.70494109405714,3.018466651011815,0.004615180254052425,0.0671363146777002,0.0022642923186402897,,1000000.0,1000000.0,0,0,1.9369263242769952,-3.112474658234617,-1.897822295624027,0.43138693909169434,-0.4745340287313585,0.12316673866714613,1.9367659145405298,-3.112503224781679,-1.9024345988931357,0.432768755295174,-0.4849739960932183,0.23556341725108848,0.432768755295174,-0.4849739960932183,0.23556341725108848,-0.235140220587704,0.6270223057068036,-0.1405889466368826,-2.2062307429094408,0.7088109665225798,-0.5740987710451151,-2.2062307429094408,0.7088109665225798,-0.5740987710451151,0.13492290655214714,0.09659175565051681,0.008,,,,,,,1.0,0.7,0.6,0.0,0.0,0.0
backstepping_simp,3.85,-48.230874076967595,15.116320795510529,-45.56057218887035,16.52089504416204,3.017174339270214,0.0035325848546911625,0.07215357669444207,0.0026093088927781637,,1000000.0,1000000.0,0,0,1.9412260289483978,-3.117193398499126,-1.896565211891077,0.4291053341101888,-0.4689346146589571,0.12752972861388467,1.941070088071423,-3.11729026251204,-1.9000930236152884,0.43041735308929696,-0.47870377303615025,0.23415752778471965,0.43041735308929696,-0.47870377303615025,0.23415752778471965,-0.2348318623184409,0.6289222905746794,-0.13830033271807762,-2.2394620822636995,0.7084175612978149,-0.5740933813322932,-2.2394620822636995,0.7084175612978149,-0.5740933813322932,0.13511373606934302,0.09664176564469464,0.008,,,,,,,1.0,0.7,0.6,0.0,0.0,0.0
backstepping_simp,3.86,-48.59101116768092,14.894980883851236,-45.94146573255367,16.333932616067678,3.0150743109337044,0.0025091872133549313,0.07688208170914401,0.00295857525420158,,1000000.0,1000000.0,0,0,1.945503007133638,-3.121855908517016,-1.8952657334523568,0.4268354158458897,-0.46329334166087055,0.13164663562797851,1.945350778416084,-3.122014408013344,-1.897765278370713,0.42806903446611255,-0.47241455013040345,0.23277452445753888,0.42806903446611255,-0.47241455013040345,0.23277452445753888,-0.2344655916297178,0.6308116807670516,-0.13604755361353305,-2.272394779014304,0.7081497730430998,-0.5740871386664018,-2.272394779014304,0.7081497730430998,-0.5740871386664018,0.1353079949841749,0.09669348453513117,0.008,,,,,,,1.0,0.7,0.6,0.0,0.0,0.0
backstepping_simp,3.87,-48.94582732057427,14.672911121108866,-46.31742642985638,16.14416433678899,3.012154920812619,0.0015470019497442655,0.08133511258245804,0.003308896876916818,,1000000.0,1000000.0,0,0,1.9497573661811334,-3.126461764315649,-1.893926264022518,0.4245752389829229,-0.45760917467771506,0.13552913463383331,1.9496080222015824,-3.1266754723465713,-1.895451137881499,0.4257243785498154,-0.46610643332273294,0.23141404892140355,0.4257243785498154,-0.46610643332273294,0.23141404892140355,-0.23404319169951227,0.6326883556132479,-0.13382906207302092,-2.3050226370154823,0.7080046199509978,-0.5740797877479485,-2.3050226370154823,0.7080046199509978,-0.5740797877479485,0.13550547292454562,0.09674681872040974,0.008,,,,,,,1.0,0.7,0.6,0.0,0.0,0.0
backstepping_simp,3.88,-49.29530514972707,14.450122388657377,-46.68842647853234,15.951696794053728,3.0084118902290284,0.0006725195423003126,0.08552574013656036,0.003657552254220614,,1000000.0,1000000.0,0,0,1.9539891955862085,-3.1310105331672218,-1.8925490935609135,0.42232317928624463,-0.4518813954648761,0.13918830204474625,1.953841861667911,-3.131273267844237,-1.8931503802984924,0.42338394663282025,-0.45977954976660046,0.23007575830067334,0.42338394663282025,-0.45977954976660046,0.23007575830067334,-0.2335663175003888,0.634550263655187,-0.1316432486476088,-2.337339908880361,0.707979570240094,-0.5740710593385918,-2.337339908880361,0.707979570240094,-0.5740710593385918,0.13570595745818703,0.09680167900946787,0.008,,,,,,,1.0,0.7,0.6,0.0,0.0,0.0
backstepping_simp,3.89,-49.639427530795714,14.226625603100054,-47.05443699601837,15.756632807755569,3.003847218349538,0.00043563884430982325,0.08946670891793289,0.004002240892904402,,1000000.0,1000000.0,0,0,1.9581985700448001,-3.135501776593427,-1.8911364040193528,0.42007790250165766,-0.4461095698034772,0.14263466260398341,1.958052344502489,-3.1358076083155377,-1.8908627870403505,0.42104828345781636,-0.4534340471300486,0.22875932581419725,0.42104828345781636,-0.4534340471300486,0.22875932581419725,-0.233036500356687,0.6363954189074872,-0.12948844941616244,-2.369341279625733,0.7080725068214286,-0.5740606736480647,-2.369341279625733,0.7080725068214286,-0.5740606736480647,0.13590923436450572,0.09685798039116027,0.008,,,,,,,1.0,0.7,0.6,0.0,0.0,0.0
backstepping_simp,3.9,-49.97817760185231,14.002431715734684,-47.41542829838722,15.559071586870246,2.998468222412861,0.0011635480775800894,0.09317037275440891,0.004341036101662172,,1000000.0,1000000.0,0,0,1.9623855522079001,-3.139935053054196,-1.8896902746462132,0.4178383355631385,-0.4402935171273633,0.14587823130385852,1.9622395236870318,-3.1402783092449473,-1.88858814262715,0.4187179184542495,-0.4470700929409737,0.22746444132003563,0.4187179184542495,-0.4470700929409737,0.22746444132003563,-0.23245515246556048,0.6382218972587006,-0.12736295310920853,-2.401021849844279,0.7082816937567742,-0.574048343215322,-2.401021849844279,0.7082816937567742,-0.574048343215322,0.13611508790976948,0.09691564182249733,0.008,,,,,,,1.0,0.7,0.6,0.0,0.0,0.0
backstepping_simp,3.91,-50.31153876421119,13.77755171201689,-47.77137014823025,15.359108873771326,2.992286693067912,0.0019290050239830093,0.09664865938400527,0.004672342210554011,,1000000.0,1000000.0,0,0,1.9665501951592166,3.138875386835452,-1.8882126868934335,0.4156036399895416,-0.43443328245605173,0.14892855092131582,1.9664034573563276,3.138500119194955,-1.8863262345092606,0.4163933669295939,-0.4406878739683867,0.22619081178894354,0.4163933669295939,-0.4406878739683867,0.22619081178894354,-0.23182357136022902,0.640027833011303,-0.1252650076653733,-2.4323771185690357,0.7086057444905041,-0.5740337753404307,-2.4323771185690357,0.7086057444905041,-0.5740337753404307,0.13632330112356747,0.09697458603357867,0.008,,,,,,,1.0,0.7,0.6,0.0,0.0,0.0
backstepping_simp,3.92,-50.63949468324208,13.551996611021877,-48.122231974028935,15.15683707764276,2.9853181523078938,0.0026633901270331052,0.09991305273705403,0.004994855877103058,,1000000.0,1000000.0,0,0,1.9706925446373411,3.134559369460429,-1.8867055289678112,0.41337318735399653,-0.42852911052201004,0.1517947256543211,1.9705442086684872,3.1341572432385725,-1.8840768528921377,0.4140751312159916,-0.4342875956382737,0.2249381617122898,0.4140751312159916,-0.4342875956382737,0.2249381617122898,-0.2311429443027091,0.6418114155619603,-0.12319282626033767,-2.4634029659753947,0.7090435918280498,-0.5740166741182947,-2.4634029659753947,0.7090435918280498,-0.5740166741182947,0.13653365607472046,0.09703473934745649,0.008,,,,,,,1.0,0.7,0.6,0.0,0.0,0.0
backstepping_simp,3.93,-50.96202928917057,13.325777464904435,-48.46798306341519,14.952345398471095,2.977581202706651,0.0033610838069724936,0.10297458629510514,0.005307531153502775,,1000000.0,1000000.0,0,0,1.9748126410225835,3.1303026394048254,-1.88517060006342,0.4111465367112344,-0.42258142198012816,0.1544854512939114,1.9746618456862173,3.129878548423746,-1.8818397905576407,0.4117637017729645,-0.4278694814826541,0.22370623344968643,0.4117637017729645,-0.4278694814826541,0.22370623344968643,-0.23041435259118503,0.6435708862218947,-0.12114459284072177,-2.494095636048246,0.7095944596262631,-0.5739967421203132,-2.494095636048246,0.7095944596262631,-0.5739967421203132,0.13674593414504987,0.09709603151336034,0.008,,,,,,,1.0,0.7,0.6,0.0,0.0,0.0
